subject_id,trial_id,age,gender,total_distance,rt,is_valid,trial_type,trial_order_of_appearance,correct_targets_touches,wrong_targets_touches,speed_threshold,mean_speed,std_speed,peak_speed,mean_acceleration,std_acceleration,peak_acceleration,hesitation_distance,hesitation_time,invalid_cause,non_cut_zigzag_amplitude,non_cut_total_distance,non_cut_rt,non_cut_mean_speed,non_cut_std_speed,non_cut_peak_speed,non_cut_mean_acceleration,non_cut_std_acceleration,non_cut_peak_acceleration,non_cut_mean_abs_acceleration,non_cut_std_abs_acceleration,non_cut_peak_abs_acceleration,non_cut_mean_negative_acceleration,non_cut_std_negative_acceleration,non_cut_peak_negative_acceleration,non_cut_hesitation_time,non_cut_travel_time,non_cut_search_time,non_cut_hesitation_distance,non_cut_travel_distance,non_cut_search_distance,non_cut_hesitation_avg_speed,non_cut_travel_avg_speed,non_cut_search_avg_speed,non_cut_state_transitions,non_cut_hesitation_ratio,non_cut_total_hesitations,non_cut_average_duration,non_cut_max_duration,non_cut_hesitation_periods,non_cut_correct_targets_touches,non_cut_wrong_targets_touches,non_cut_number_of_crosses,non_cut_distance_difference_from_ideal,non_cut_area_difference_from_ideal,non_cut_intra_target_time,non_cut_inter_target_time,zigzag_amplitude,mean_abs_acceleration,std_abs_acceleration,peak_abs_acceleration,mean_negative_acceleration,std_negative_acceleration,peak_negative_acceleration,travel_time,search_time,travel_distance,search_distance,hesitation_avg_speed,travel_avg_speed,search_avg_speed,state_transitions,hesitation_ratio,total_hesitations,average_duration,max_duration,hesitation_periods,number_of_crosses,distance_difference_from_ideal,area_difference_from_ideal,intra_target_time,inter_target_time
d6dbecb5-0082-47d8-b681-e433b29f64eb,DATAPRUEBAS_10,35,M,1124.5479605675398,11480,True,PART_A,10,8.0,0.0,0.3040484106438258,0.20499682426938556,0.169450562424084,0.9867656948878336,0.00040279599065551103,0.007393823233880974,0.03288102851986256,250.30194480448904,2175.0,,,3099.637441079135,23984.0,0.1905119991868748,0.1376868703093689,0.9867656948878336,0.00029487910588274084,0.0067002685894223596,0.03288102851986256,0.004641487618326412,0.004841192574811366,0.03288102851986256,-0.00441422242263724,0.004641355776311518,-0.029413561843179753,10621.0,2402.0,8836.0,1615.5742599240714,787.2431544826487,696.8200266724048,0.16699323301561828,0.3312911895856393,0.15883720244695584,34.0,0.8155570913000076,9.0,1180.111111111111,4482.0,"[167, 820, 752, 436, 250, 4482, 452, 3246, 16]",13.0,0.0,,119.89223349105964,7417.7764548321475,1769.8333333333333,725.0,,0.005027080856406824,0.0054368487828074,0.03288102851986256,-0.004624284865751312,0.004913000823039327,-0.029413561843179753,1499.0,5139.0,491.5797759325982,382.6662398304499,0.12687366319330012,0.3334681703464779,0.17678791082241238,18.0,0.5919978225367447,4.0,543.75,820.0,"[167, 820, 752, 436]",,17.262409723805753,1551.198980262093,1231.857142857143,294.0
d6dbecb5-0082-47d8-b681-e433b29f64eb,DATAPRUEBAS_11,35,M,912.8563066750263,11727,True,PART_B,11,8.0,0.0,0.3040484106438258,0.21231500785188814,0.15424083496045413,0.7390426405185675,0.00045219457819243376,0.008479931207367454,0.028656253500782786,179.03158945956918,1105.0,,-904.875,2612.184906803812,23688.0,0.23540728677700906,0.17763455847673287,1.2818615094188768,0.000427132732298896,0.008882984022246642,0.0575386362724729,0.005730412463544062,0.00680089850741423,0.0575386362724729,-0.0050397131180959336,0.005877753406888332,-0.03823067355732833,2909.0,3729.0,14695.0,472.3277339435429,1188.92883231017,950.9283405501003,0.17677614643505754,0.3289530744863539,0.19384465629489014,48.0,0.4382344079542031,14.0,207.78571428571428,620.0,"[168, 34, 536, 184, 183, 99, 18, 536, 33, 118, 80, 620, 167, 133]",18.0,0.0,,17.492555401581292,718.7260525945663,1220.8823529411766,688.0,-825.3333333333334,0.005875532102476156,0.0061312181278277145,0.029754463808718462,-0.005182786263125978,0.005896351626229423,-0.029754463808718462,1386.0,6139.0,348.4344009033679,385.39031631208917,0.18302125625050264,0.26876428520783624,0.1888804033372976,19.0,0.44359694901645924,5.0,221.0,536.0,"[168, 34, 536, 184, 183]",,17.526509487416423,541.387058915716,1218.5714285714287,210.0
d6dbecb5-0082-47d8-b681-e433b29f64eb,DATAPRUEBAS_12,35,M,1201.393683158559,10886,True,PART_A,12,8.0,0.0,0.3040484106438258,0.19264222375365783,0.1437043161558373,1.083730016065677,0.00024389732827581967,0.0063743797663611676,0.04083617670188672,516.8715171420148,3546.0,,,2987.004458346226,24252.0,0.19163395889960594,0.14725724837690227,1.083730016065677,0.0002703618947607562,0.0066474481815258606,0.04083617670188672,0.004435281100370597,0.004958824905247763,0.04083617670188672,-0.004057768040364845,0.004524030829813212,-0.02654049627554233,8138.0,2755.0,11449.0,1201.699101866356,894.3643833195579,890.9409731603041,0.16446748329257785,0.33534424323681844,0.15278883194423687,49.0,0.7470852841274213,16.0,508.625,1422.0,"[134, 905, 435, 184, 233, 233, 1422, 468, 235, 434, 335, 585, 285, 1039, 1145, 66]",17.0,0.0,,29.51471922450591,2642.0470989978767,1350.1875,877.0,,0.004353990933587598,0.00466207746211619,0.04083617670188672,-0.0038586783049868565,0.0039683240240030206,-0.02160979712171995,1052.0,3646.0,327.64270279172433,356.87946322481696,0.1622176336657444,0.31887530056126,0.1730585909023062,22.0,0.7712048716833406,7.0,506.57142857142856,1422.0,"[134, 905, 435, 184, 233, 233, 1422]",,19.00419889860083,1847.104608654826,1158.5714285714287,272.0
d6dbecb5-0082-47d8-b681-e433b29f64eb,DATAPRUEBAS_13,35,M,996.8417706254097,11806,True,PART_B,13,8.0,0.0,0.3040484106438258,0.21860563331891147,0.1458878938932298,0.9462471769965267,0.00039559442436614924,0.008617358993085331,0.06273526014155878,353.96474164917845,1892.0,,-1421.7142857142858,2149.7722793256307,24954.0,0.19812464140980862,0.14148152978544187,0.9462471769965267,0.00037413339114117605,0.007935806093721812,0.06273526014155878,0.005036902288085238,0.006143826941882455,0.06273526014155878,-0.004640423359099283,0.0047969070066521974,-0.027160049257779616,5131.0,1623.0,13764.0,867.924010949259,474.69670160111673,807.1515667752557,0.17907641306109454,0.2935649894745691,0.18228918086969775,42.0,0.7596979567663606,13.0,394.6923076923077,933.0,"[483, 34, 402, 17, 470, 486, 933, 401, 601, 568, 603, 116, 17]",15.0,0.0,,25.662919525690718,1246.88309760136,1308.857142857143,2328.0,-795.6666666666666,0.00559835587789406,0.00656306197050944,0.06273526014155878,-0.0049954050187858545,0.00529006039600074,-0.027160049257779616,788.0,4643.0,240.77208492428198,402.10494405194896,0.19341896048483692,0.308328920099379,0.2051206440161916,20.0,0.7059701492537314,6.0,315.3333333333333,486.0,"[483, 34, 402, 17, 470, 486]",,29.577550810576078,1138.1694503451527,1031.857142857143,234.0
d6dbecb5-0082-47d8-b681-e433b29f64eb,DATAPRUEBAS_14,35,M,1075.6892159951522,12588,True,PART_A,14,8.0,0.0,0.3040484106438258,0.23261831272487132,0.14812609567281332,0.9504941150356977,0.0002452924248248195,0.008426550447115023,0.033975530303706605,332.3002325076808,1653.0,,,3074.08138311855,24909.0,0.2449819929612677,0.18383611055101154,1.6030540410294118,0.00031556857904885613,0.00927039519258826,0.04310946688549662,0.0062256119299517465,0.006876159295165357,0.0622533755720445,-0.00575951945858767,0.006608269526764216,-0.0622533755720445,4321.0,3288.0,12828.0,838.0092847028898,1109.781879618417,1126.2902187972338,0.2056923436416145,0.3515822451267286,0.2096108877266352,53.0,0.5678801419371796,15.0,288.06666666666666,585.0,"[184, 468, 99, 384, 518, 135, 318, 335, 134, 131, 102, 527, 585, 301, 100]",19.0,0.0,,20.107654044917997,1068.088318562848,1093.1666666666667,849.0,,0.005949972581838744,0.005971996909478271,0.033975530303706605,-0.005367945564412408,0.005608361540019769,-0.030686725663315203,985.0,5389.0,305.07082047876077,438.3181630087101,0.20694199879730127,0.31087279856244665,0.21416267847658507,19.0,0.6266110689916603,5.0,330.6,518.0,"[184, 468, 99, 384, 518]",,23.473786824723625,984.5675188508051,1132.142857142857,191.0
d6dbecb5-0082-47d8-b681-e433b29f64eb,DATAPRUEBAS_15,35,M,1178.1853341967806,17027,True,PART_B,15,8.0,0.0,0.3040484106438258,0.2342514776462189,0.1500791728776693,1.0468761080836615,0.000379323928681448,0.008280179388729766,0.03805364712938036,379.03511240952776,1906.0,,-1464.5,2081.143210093708,24851.0,0.2104158017655854,0.1470228164993679,1.0468761080836615,0.00033554617283542267,0.007448256579710993,0.03805364712938036,0.004995067249639858,0.00553519832371776,0.04979378628485238,-0.0045474363773624045,0.005092978870081929,-0.04979378628485238,3330.0,2353.0,15246.0,615.674907386989,721.9879319935227,743.4803707131947,0.19016174973091957,0.3100729778489068,0.16998363185256826,35.0,0.5859581207108921,10.0,333.0,1154.0,"[201, 435, 116, 1154, 134, 302, 184, 502, 100, 202]",14.0,0.0,,20.106451554918216,1441.6703484110267,1564.2307692307693,734.0,-2204.0,0.005597968655373421,0.006112937451493532,0.04979378628485238,-0.005062085384891214,0.005574070970030028,-0.04979378628485238,1335.0,9813.0,446.2468362965517,352.9033854907004,0.20162331567240485,0.3343261789402045,0.19362914054100042,16.0,0.5880900956494909,4.0,476.5,1154.0,"[201, 435, 116, 1154]",,15.700415399121798,1747.2859734153674,1850.7142857142858,239.0
d6dbecb5-0082-47d8-b681-e433b29f64eb,DATAPRUEBAS_16,35,M,1199.762736224563,6988,True,PART_A,16,8.0,0.0,0.3040484106438258,0.2994668141081853,0.22918143112885905,1.2106109102097589,0.00023324577631402297,0.009722978341859515,0.037208360991299656,63.36454479071645,367.0,,,2259.7042319026186,23745.0,0.21178624469061838,0.19440951390989636,1.2106109102097589,0.00035933501952723396,0.007939982572291681,0.037208360991299656,0.00498811454308694,0.006187984987829141,0.037208360991299656,-0.004551375183700848,0.005976431949398298,-0.035386782583091886,7539.0,2560.0,12718.0,568.75293938967,932.9452906105754,758.0060019023733,0.1418513778069286,0.36571677537863223,0.17383389538773392,36.0,0.7465095554015249,10.0,753.9,2273.0,"[117, 165, 34, 51, 234, 134, 234, 2273, 2193, 2104]",13.0,1.0,,29.16912250319344,1740.0481127519067,1649.5833333333333,3087.0,,0.006837587362346701,0.00691650999353823,0.037208360991299656,-0.006547407606842742,0.006896846078507439,-0.035386782583091886,1774.0,3337.0,717.4895608807547,418.9086305530918,0.17376570672300568,0.4065205234752444,0.21977003875865972,18.0,0.17141522652965904,4.0,91.75,165.0,"[117, 165, 34, 51]",,14.653774372315521,881.3752007582113,768.1428571428571,166.0
d6dbecb5-0082-47d8-b681-e433b29f64eb,DATAPRUEBAS_17,35,M,0.0,9407,False,PART_B,17,,,0.3040484106438258,,,,,,,,,CUT_CRITERIA_ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d6dbecb5-0082-47d8-b681-e433b29f64eb,DATAPRUEBAS_18,35,M,1231.6814277538433,17966,True,PART_A,18,8.0,0.0,0.3040484106438258,0.2504031142247913,0.19694191978689915,0.915741632924249,0.0003343525505605344,0.009225038186254711,0.034283934620840985,349.2528105657127,7191.0,,,2471.819327102668,24967.0,0.2636309269586061,0.21671361228271255,1.7002955156109207,0.00034032517179767834,0.009705744837636634,0.049318884562621686,0.006429627404049442,0.007278543502718502,0.06747339675946568,-0.006123769980736207,0.007119615235945489,-0.06747339675946568,8013.0,4310.0,10203.0,510.26091311463136,1094.2418816130373,867.3165323749942,0.20942649211298198,0.3572991967799226,0.2182737374346402,41.0,0.6502475046660716,11.0,728.4545454545455,6639.0,"[6639, 116, 149, 201, 86, 35, 16, 34, 201, 285, 251]",15.0,0.0,,38.64162233449591,1668.6948197270451,1585.857142857143,337.0,,0.006253171179417689,0.006790505972814096,0.034283934620840985,-0.005983623212384788,0.0061822202368134425,-0.028485852253875354,1826.0,6503.0,460.5788856938993,421.8497314942293,0.20961201832724696,0.35253019706901456,0.21140927737079332,20.0,0.7974936231562604,5.0,1438.2,6639.0,"[6639, 116, 149, 201, 86]",,46.82822287937564,1658.2552923963092,2198.0,147.0
d6dbecb5-0082-47d8-b681-e433b29f64eb,DATAPRUEBAS_19,35,M,1530.8590522029644,12743,True,PART_B,19,8.0,0.0,0.3040484106438258,0.25200895575997784,0.1773168666595706,1.0538289914463501,0.0004214165327385155,0.010154232898499432,0.10469536548997835,459.1531508101147,2506.0,,-1204.0,2198.382773652679,24036.0,0.2222884989947508,0.16694569213516552,1.0538289914463501,0.0004505559087540978,0.009128586634343919,0.10469536548997835,0.005501141993250536,0.0072987349135128325,0.10469536548997835,-0.004895448627976069,0.005262950041617293,-0.02951313400110944,8796.0,2375.0,8382.0,871.7499731523735,834.1868534381779,492.44594706212547,0.16792966300256715,0.35351216305241107,0.20321147909534115,28.0,0.7873959359054695,10.0,879.6,6223.0,"[116, 150, 84, 66, 67, 200, 469, 1354, 67, 6223]",9.0,5.0,,70.82675144299279,4608.857577468999,1065.875,11080.0,-691.0,0.006117742883967611,0.0081153718125972,0.10469536548997835,-0.005728691841861078,0.0058686590923254,-0.02951313400110944,1924.0,3514.0,701.8972511647988,369.8086502280492,0.1895042179153332,0.365531448960601,0.20936187469740516,23.0,0.5656884875846501,8.0,313.25,1354.0,"[116, 150, 84, 66, 67, 200, 469, 1354]",,76.4138711705524,5228.261747878083,1120.142857142857,157.0
d71eb39a-4ed8-497f-b413-315436f7b2dc,DATAPRUEBAS_0,35,M,1170.3355317357145,12051,True,PART_A,0,8.0,0.0,0.4134401700709105,0.3132701462390748,0.24618478728769125,1.1247374366806644,0.00050913972238876,0.016380866718764864,0.05267936932239273,158.7475516405006,947.0,,,3136.4625124845707,19164.0,0.38374634885964104,0.37752366158510703,3.030593040259932,0.0004858592064345369,0.022247139364038455,0.12591302777056226,0.014906355794946096,0.01652185903480306,0.12591302777056226,-0.014998321364706272,0.016448704180970903,-0.09621507319801839,1133.0,3428.0,12851.0,209.6075640201773,1815.093243772664,1111.761704691728,0.23579836806726143,0.5545430453697949,0.2718415853406023,45.0,0.24841043630782722,8.0,141.625,467.0,"[133, 213, 467, 107, 27, 93, 80, 13]",19.0,0.0,,14.70427330724898,1191.3144456492564,902.3333333333334,1241.0,,0.01191543261114851,0.0112523101363245,0.05267936932239273,-0.011620696890428167,0.011281297405524839,-0.04750836852787762,1640.0,7102.0,603.9041050170587,407.6838750781569,0.2255975568034412,0.4064169578152586,0.2599247460232645,19.0,0.3660610746037882,5.0,189.4,467.0,"[133, 213, 467, 107, 27]",,19.925796660551008,1142.4313530917566,1372.5714285714287,152.0
d71eb39a-4ed8-497f-b413-315436f7b2dc,DATAPRUEBAS_1,35,M,1355.5379741796712,9088,True,PART_B,1,8.0,0.0,0.4134401700709105,0.2944781555292156,0.2768310136914419,1.6573122287828879,0.00021369741243660066,0.01651099994480665,0.05883122980618977,306.5242121052004,1981.0,,-1290.125,2901.340613545734,23876.0,0.25836708748611015,0.2359473606702801,1.6573122287828879,0.00027816624718130986,0.01421286441504994,0.05883122980618977,0.009563393357071603,0.010517813405816938,0.0697573550163728,-0.009436870266207596,0.010733326848774873,-0.0697573550163728,4463.0,2829.0,15074.0,855.5013709624141,1123.6653901855136,922.173852397814,0.2299915367650634,0.421896282064405,0.1858358206320581,52.0,0.6120405924300604,17.0,262.52941176470586,1059.0,"[53, 267, 67, 147, 201, 1059, 160, 27, 160, 547, 227, 387, 147, 241, 200, 227, 346]",17.0,0.0,,24.74549285631342,1785.891958144429,1365.0625,563.0,-866.0,0.011112247912392523,0.012213792699035603,0.0697573550163728,-0.011064686940504031,0.012611361350165141,-0.0697573550163728,1548.0,4045.0,682.9756750952458,366.0380869792249,0.20576339238527677,0.4705792993683815,0.2145720499570741,23.0,0.5613488240294701,8.0,247.625,1059.0,"[53, 267, 67, 147, 201, 1059, 160, 27]",,23.065863998637244,1437.102277993185,1063.857142857143,165.0
d71eb39a-4ed8-497f-b413-315436f7b2dc,DATAPRUEBAS_2,35,M,869.187633287365,7606,True,PART_A,2,8.0,0.0,0.4134401700709105,0.297332818076954,0.24508981643790448,1.2965090658805813,0.0003253210573810979,0.01684803559513659,0.06770962230498888,77.25514871816148,388.0,,,1650.548253236582,11323.0,0.31701746735334635,0.26354933109937717,1.3837921025712896,0.00042247785492396104,0.01761961657470091,0.06770962230498888,0.012320666172750594,0.012602799722165521,0.06770962230498888,-0.011898188317826635,0.012059446960469322,-0.056872931033203754,904.0,2213.0,5309.0,115.64882462490571,986.8269711946215,548.0724574170566,0.1681858150215423,0.4615208290333719,0.22329001433847717,27.0,0.2900224574911774,8.0,113.0,396.0,"[121, 40, 67, 80, 80, 396, 67, 53]",10.0,1.0,,13.001074929244671,564.4318988371347,704.5555555555555,2187.0,,0.011602497705878172,0.01222064581724128,0.06770962230498888,-0.010867097497642635,0.011338959452320798,-0.053556562755568346,1013.0,3251.0,407.6277845753824,384.3046999938214,0.20236203195548008,0.40742156309626043,0.24604953293129486,19.0,0.2769450392576731,5.0,77.6,121.0,"[121, 40, 67, 80, 80]",,13.626187801302036,602.4596479504072,645.4285714285714,236.0
